"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"DISCN","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE","A090654","003","TABLET","ORAL","50MG; 100MG","","","","SUN PHARMACEUTICAL INDUSTRIES LTD","Jan 19, 2012"
"DISCN","METOPROLOL FUMARATE","LOPRESSOR","N019786","001","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","NOVARTIS PHARMACEUTICALS CORP","Dec 27, 1989"
"DISCN","METOPROLOL FUMARATE","LOPRESSOR","N019786","002","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","NOVARTIS PHARMACEUTICALS CORP","Dec 27, 1989"
"DISCN","METOPROLOL FUMARATE","LOPRESSOR","N019786","003","TABLET, EXTENDED RELEASE","ORAL","EQ 300MG TARTRATE","","","","NOVARTIS PHARMACEUTICALS CORP","Dec 27, 1989"
"DISCN","METOPROLOL FUMARATE","LOPRESSOR","N019786","004","TABLET, EXTENDED RELEASE","ORAL","EQ 400MG TARTRATE","","","","NOVARTIS PHARMACEUTICALS CORP","Dec 27, 1989"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A215637","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","","","","ACCORD HEALTHCARE INC","Oct 18, 2022"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076862","002","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","","","","ACTAVIS LABORATORIES FL INC","Aug 3, 2009"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216509","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","","","","GRANULES INDIA LTD","Aug 7, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A209272","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","","","","LUPIN INC","Aug 15, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A077779","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","","","","NESHER PHARMACEUTICALS USA LLC","Mar 20, 2008"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076969","001","TABLET, EXTENDED RELEASE","ORAL","EQ 25MG TARTRATE","","","","SANDOZ","Jul 31, 2006"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A215637","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","","","","ACCORD HEALTHCARE INC","Oct 18, 2022"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216509","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","","","","GRANULES INDIA LTD","Aug 7, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A209272","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","","","","LUPIN INC","Aug 15, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A077176","001","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","","","","NESHER PHARMACEUTICALS USA LLC","May 14, 2008"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076969","002","TABLET, EXTENDED RELEASE","ORAL","EQ 50MG TARTRATE","","","","SANDOZ","May 18, 2007"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A215637","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","ACCORD HEALTHCARE INC","Oct 18, 2022"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A077298","001","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","ACTAVIS LABORATORIES FL INC","Apr 15, 2010"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216509","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","GRANULES INDIA LTD","Aug 7, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A209272","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","LUPIN INC","Aug 15, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076640","002","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","NESHER PHARMACEUTICALS USA LLC","May 18, 2007"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A210597","001","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","PRINSTON PHARMACEUTICAL INC","Jan 4, 2022"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076969","003","TABLET, EXTENDED RELEASE","ORAL","EQ 100MG TARTRATE","","","","SANDOZ","Mar 20, 2008"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A215637","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","ACCORD HEALTHCARE INC","Oct 18, 2022"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A077298","002","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","ACTAVIS LABORATORIES FL INC","Apr 15, 2010"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A216509","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","GRANULES INDIA LTD","Aug 7, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A209272","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","LUPIN INC","Aug 15, 2023"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076640","001","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","NESHER PHARMACEUTICALS USA LLC","May 18, 2007"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A210597","002","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","PRINSTON PHARMACEUTICAL INC","Jan 4, 2022"
"DISCN","METOPROLOL SUCCINATE","METOPROLOL SUCCINATE","A076969","004","TABLET, EXTENDED RELEASE","ORAL","EQ 200MG TARTRATE","","","","SANDOZ","Mar 20, 2008"
"DISCN","METOPROLOL TARTRATE","LOPRESSOR","N018704","001","INJECTABLE","INJECTION","1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","NOVARTIS PHARMACEUTICALS CORP","Mar 30, 1984"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A090386","001","INJECTABLE","INJECTION","1MG/ML","","","","AMERICAN REGENT INC","Sep 30, 2009"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074133","001","INJECTABLE","INJECTION","1MG/ML","","","","HOSPIRA INC","Dec 21, 1993"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A075160","001","INJECTABLE","INJECTION","1MG/ML","","","","HOSPIRA INC","Jul 6, 1998"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A091307","001","INJECTABLE","INJECTION","1MG/ML","","","","LUITPOLD PHARMACEUTICALS INC","Dec 29, 2010"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A090317","001","INJECTABLE","INJECTION","1MG/ML","","","","ONESOURCE SPECIALTY PTE LTD","Apr 19, 2010"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074032","001","INJECTABLE","INJECTION","1MG/ML","","","","WATSON LABORATORIES INC","Dec 21, 1993"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A073654","002","TABLET","ORAL","25MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Jul 15, 2009"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A076670","001","TABLET","ORAL","25MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Jan 15, 2004"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A212402","001","TABLET","ORAL","25MG","","","","ZYDUS PHARMACEUTICALS USA INC","Apr 19, 2023"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074258","001","TABLET","ORAL","50MG","","","","APOTHECON INC DIV BRISTOL MYERS SQUIBB","Jan 27, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A073288","001","TABLET","ORAL","50MG","","","","CHARTWELL RX SCIENCES LLC","Mar 25, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074141","001","TABLET","ORAL","50MG","","","","HERITAGE PHARMA LABS INC","Jan 31, 1995"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A073666","001","TABLET","ORAL","50MG","","","","PHARMOBEDIENT CONSULTING LLC","Dec 21, 1993"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074380","001","TABLET","ORAL","50MG","","","","PUREPAC PHARMACEUTICAL CO","Jul 29, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A073654","003","TABLET","ORAL","50MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Dec 21, 1993"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074333","001","TABLET","ORAL","50MG","","","","TEVA PHARMACEUTICALS USA","Jan 27, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074143","001","TABLET","ORAL","50MG","","","","TEVA PHARMACEUTICALS USA INC","Sep 30, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074217","001","TABLET","ORAL","50MG","","","","WATSON LABORATORIES INC","May 27, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A212402","002","TABLET","ORAL","50MG","","","","ZYDUS PHARMACEUTICALS USA INC","Apr 19, 2023"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074258","002","TABLET","ORAL","100MG","","","","APOTHECON INC DIV BRISTOL MYERS SQUIBB","Jan 27, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A073289","001","TABLET","ORAL","100MG","","","","CHARTWELL RX SCIENCES LLC","Mar 25, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074141","002","TABLET","ORAL","100MG","","","","HERITAGE PHARMA LABS INC","Jan 31, 1995"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A073666","002","TABLET","ORAL","100MG","","","","PHARMOBEDIENT CONSULTING LLC","Dec 21, 1993"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074380","002","TABLET","ORAL","100MG","","","","PUREPAC PHARMACEUTICAL CO","Jul 29, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A073654","001","TABLET","ORAL","100MG","","","","SUN PHARMACEUTICAL INDUSTRIES INC","Dec 21, 1993"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074333","002","TABLET","ORAL","100MG","","","","TEVA PHARMACEUTICALS USA","Jan 27, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074143","002","TABLET","ORAL","100MG","","","","TEVA PHARMACEUTICALS USA INC","Sep 30, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A074217","002","TABLET","ORAL","100MG","","","","WATSON LABORATORIES INC","May 27, 1994"
"DISCN","METOPROLOL TARTRATE","METOPROLOL TARTRATE","A212402","003","TABLET","ORAL","100MG","","","","ZYDUS PHARMACEUTICALS USA INC","Apr 19, 2023"
